Module	Section	Sample Name	Source
FastQC	all_sections	ERR3141567_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141567_1_fastqc.zip
FastQC	all_sections	ERR3141567_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141567_2_fastqc.zip
FastQC	all_sections	ERR3141568_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141568_1_fastqc.zip
FastQC	all_sections	ERR3141568_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141568_2_fastqc.zip
FastQC	all_sections	ERR3141569_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141569_1_fastqc.zip
FastQC	all_sections	ERR3141569_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141569_2_fastqc.zip
FastQC	all_sections	ERR3141570_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141570_1_fastqc.zip
FastQC	all_sections	ERR3141570_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141570_2_fastqc.zip
FastQC	all_sections	ERR3141571_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141571_1_fastqc.zip
FastQC	all_sections	ERR3141571_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141571_2_fastqc.zip
FastQC	all_sections	ERR3141572_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141572_1_fastqc.zip
FastQC	all_sections	ERR3141572_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141572_2_fastqc.zip
FastQC	all_sections	ERR3141573_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141573_1_fastqc.zip
FastQC	all_sections	ERR3141573_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141573_2_fastqc.zip
FastQC	all_sections	ERR3141574_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141574_1_fastqc.zip
FastQC	all_sections	ERR3141574_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141574_2_fastqc.zip
FastQC	all_sections	ERR3141575_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141575_1_fastqc.zip
FastQC	all_sections	ERR3141575_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141575_2_fastqc.zip
FastQC	all_sections	ERR3141576_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141576_1_fastqc.zip
FastQC	all_sections	ERR3141576_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141576_2_fastqc.zip
FastQC	all_sections	ERR3141577_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141577_1_fastqc.zip
FastQC	all_sections	ERR3141577_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141577_2_fastqc.zip
FastQC	all_sections	ERR3143460_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143460_1_fastqc.zip
FastQC	all_sections	ERR3143460_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143460_2_fastqc.zip
FastQC	all_sections	ERR3143461_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143461_1_fastqc.zip
FastQC	all_sections	ERR3143461_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143461_2_fastqc.zip
FastQC	all_sections	ERR3143462_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143462_1_fastqc.zip
FastQC	all_sections	ERR3143462_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143462_2_fastqc.zip
FastQC	all_sections	ERR3143463_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143463_1_fastqc.zip
FastQC	all_sections	ERR3143463_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143463_2_fastqc.zip
FastQC	all_sections	ERR3143464_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143464_1_fastqc.zip
FastQC	all_sections	ERR3143464_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143464_2_fastqc.zip
FastQC	all_sections	ERR3143465_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143465_1_fastqc.zip
FastQC	all_sections	ERR3143465_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143465_2_fastqc.zip
FastQC	all_sections	ERR3143466_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143466_1_fastqc.zip
FastQC	all_sections	ERR3143466_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143466_2_fastqc.zip
FastQC	all_sections	ERR3143467_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143467_1_fastqc.zip
FastQC	all_sections	ERR3143467_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143467_2_fastqc.zip
FastQC	all_sections	ERR3143468_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143468_1_fastqc.zip
FastQC	all_sections	ERR3143468_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143468_2_fastqc.zip
FastQC	all_sections	ERR3143469_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143469_1_fastqc.zip
FastQC	all_sections	ERR3143469_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143469_2_fastqc.zip
FastQC	all_sections	ERR3143470_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143470_1_fastqc.zip
FastQC	all_sections	ERR3143470_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143470_2_fastqc.zip
FastQC	all_sections	ERR3143471_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143471_1_fastqc.zip
FastQC	all_sections	ERR3143471_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143471_2_fastqc.zip
FastQC	all_sections	ERR3143472_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143472_1_fastqc.zip
FastQC	all_sections	ERR3143472_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143472_2_fastqc.zip
FastQC	all_sections	ERR3143473_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143473_1_fastqc.zip
FastQC	all_sections	ERR3143473_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143473_2_fastqc.zip
FastQC	all_sections	ERR3143474_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143474_1_fastqc.zip
FastQC	all_sections	ERR3143474_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143474_2_fastqc.zip
FastQC	all_sections	ERR3143475_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143475_1_fastqc.zip
FastQC	all_sections	ERR3143475_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3143475_2_fastqc.zip
