Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
ERR3141499_1										12.036570633834524	6.3312129735705405	14.180704577569953	9.750683136230515	38.85518403444878	2.6955463529663493	0.0
ERR3141499_2										11.006405655877646	6.048597397618718	14.91532676868762	13.318147575256425	34.25309695853932	5.7098153191906675	0.0
ERR3141500_1										12.913210841700067	7.030040874637883	22.983716285037765	14.117623715226795	20.64433773827004	0.0	0.0
ERR3141500_2										11.41447411934336	8.20932047568025	24.395147955606706	16.351177956797226	20.02460415095837	0.0	0.0
ERR3141501_1										10.163131403918749	3.059275570735215	2.9053568218587094	4.442297321589071	28.554736652885133	25.687578644616217	13.014560488944815
ERR3141501_2										11.798939421175625	2.7255976990832287	7.447645155491641	5.061342800647132	30.005168074779796	14.40095272335071	0.0
ERR3141502_1										12.220102714600147	7.18048422597212	20.186353631694793	14.421129860601614	20.99413059427733	4.053558327219369	0.0
ERR3141502_2										11.912692589875276	7.363169479090242	24.46074834922964	9.051357300073368	21.322083639031547	8.316214233308877	0.0
ERR3141503_1										13.644787583889972	7.140209616491723	22.311774958005724	17.328454374107867	15.319038193102688	0.0	0.0
ERR3141503_2										12.620363871517235	8.947737829546618	29.18227486731386	11.49420755029455	14.224426866872236	0.0	0.0
ERR3141504_1										8.2248460995055	2.7439701281663136	9.490362296901807	8.028055303259663	39.17751539004945	19.647794933898478	0.0
ERR3141504_2										6.929054394994449	3.3504894540316883	13.068927237864566	5.352709657886769	44.82086991623777	11.69946513270764	0.0
ERR3141505_1										11.742368749523871	5.911618721688632	20.35781467004987	14.195385796410134	24.8132108973495	0.0	0.0
ERR3141505_2										11.434716109864222	4.828095425058747	18.382977725948887	17.358054932111315	26.555403845364996	0.0	0.0
ERR3141506_1										12.360152554440926	5.266089065286815	14.991082191877393	6.081733650097638	14.051363754925944	14.217030546136439	16.248034909870217
ERR3141506_2										11.693255599185061	7.099703209705958	15.736935234859112	6.1367209254781425	11.895580573982558	24.830984624711846	7.880804506136721
ERR3141507_1										10.740170870955987	4.723751872697089	11.379924687208973	5.56595942827064	24.471595740373324	16.040915900716687	12.158865449244848
ERR3141507_2										9.776491071790096	5.750192331052355	10.206705267846298	8.94744300927238	27.502328218002187	18.378244321172613	5.932906830789165
ERR3141508_1										11.15927171327811	6.619781842040514	19.96596407774953	10.947674895431806	28.489297137701957	2.1623062412859837	0.0
ERR3141508_2										10.576150250143526	6.708357254162224	24.05560567538752	10.841056343803821	29.16140408431067	0.0	0.0
ERR3141509_1										10.34131672215659	4.932230694877028	13.943078079690688	7.59145097196864	36.390505853291806	10.526903662334872	0.0
ERR3141509_2										10.305230372677478	5.451616367737086	13.919879712168404	8.981634625711523	34.181505745891954	11.824293845988617	0.0
ERR3141510_1										10.548052644293614	4.649892944248276	18.532393051800423	10.463003716340316	35.359505458685085	1.8419546030663945	0.0
ERR3141510_2										8.549237372550706	6.487876391145646	24.35278427686901	11.141740491562947	31.185158465677628	1.8641268916767877	0.0
ERR3141511_1										10.869343851995563	5.4670961310688195	13.97563629152844	11.088006259747358	38.248771363799584	0.0	0.0
ERR3141511_2										9.34728199411541	7.082411074607828	17.367047360776894	11.78043721762805	35.68859900637229	0.0	0.0
ERR3141512_1										10.034930088304089	4.081359285324211	18.870490772892605	16.640735283510733	27.620529412370814	0.0	0.0
ERR3141512_2										10.891180925492783	6.49555388404035	15.558829893561118	14.586145428692133	29.84307219915302	0.0	0.0
ERR3141513_1										11.115784114616478	5.225032787883148	15.917479677046268	9.927119591382736	32.350711372553356	6.6920484541274	0.0
ERR3141513_2										9.688611951944308	6.182937019595256	20.920606285312687	9.723475017569879	30.859900280564673	5.981505973758626	0.0
ERR3141514_1										10.681106041449068	6.774870357136313	21.552324409506532	14.755923258754331	24.784233961849267	0.0	0.0
ERR3141514_2										10.623843292470635	7.263207080424386	29.094057500962013	14.164513587305077	20.435013651439355	0.0	0.0
ERR3141515_1										12.921807337200752	5.535582972465071	16.692029577579866	13.24556744832094	19.263215949015443	9.483515810115206	0.0
ERR3141515_2										11.338753166108342	6.569674810033499	22.493157120679793	11.1395947381322	21.265013481493586	5.878237601111202	0.0
ERR3141516_1										11.330376425237443	6.94610222232543	21.316211132526764	17.983884076817684	20.467686877365722	0.0	0.0
ERR3141516_2										10.773053433341847	7.722174488540046	28.604602559041403	17.356431275108562	15.239068341731882	0.0	0.0
ERR3141517_1										13.449929589254236	6.565432755275882	17.456941120860293	13.55332998513004	25.637881965986193	0.0	0.0
ERR3141517_2										11.86593400100446	7.570878509458674	21.33544073187785	10.403556973618128	27.0579140693472	0.0	0.0
ERR3141518_1										12.012236300129251	6.7724522243142795	23.257467676221058	13.705461164505786	24.063381887950197	0.0	0.0
ERR3141518_2										11.680389271770194	9.28769169532686	27.80940710295755	12.038623058448907	21.33704835038037	0.0	0.0
ERR3141519_1										13.116334661354582	5.350597609561754	17.26215139442231	11.629482071713147	23.040637450199203	10.322709163346614	0.0
ERR3141519_2										12.237450199203186	6.250199203187251	22.992828685258964	9.381673306772909	21.71792828685259	9.695617529880478	0.0
ERR3141520_1										15.861802855361967	9.982883658345948	28.6664094268499	13.284457768147776	7.002859319501746	0.0	0.0
ERR3141520_2										15.697565126195917	9.79193256359265	31.245733281885368	12.269349875832319	6.548732104518516	0.0	0.0
ERR3141521_1										11.838096332365282	5.183896797505517	21.163088309290522	16.30209550826674	25.12193092627884	0.0	0.0
ERR3141521_2										9.682365479779872	6.9081645185957035	26.259424636584427	17.34648193124324	21.89090995534812	0.0	0.0
ERR3141522_1										12.798093223039372	8.564564028703622	21.537275195329926	15.816307021680664	18.273066775431126	0.0	0.0
ERR3141522_2										12.427189415858368	9.736543584383803	28.268988108135666	12.532342557069478	17.562486457549994	0.0	0.0
ERR3141523_1										11.242094057235894	6.123322270231908	19.12611935625274	17.446302210532906	25.092888304423155	0.0	0.0
ERR3141523_2										11.2880163650406	7.508297326069259	25.571941469931325	11.730018577660886	26.10213538731292	0.0	0.0
ERR3141524_1										10.638920087308483	6.174744114094386	18.25001589353451	11.570069295810464	33.47856491979063	0.0	0.0
ERR3141524_2										10.136684396787386	7.387738667909895	20.879866070482528	10.392676259297717	32.889444573947316	0.0	0.0
ERR3141525_1										10.707509094149344	5.527425718009735	16.505400579369823	7.508744710367505	29.75228271010892	7.933662504848465	4.089833771879247
ERR3141525_2										9.365313988391637	6.0327144769073255	18.19773353880345	4.168806980392979	27.74859962330478	11.252983335255248	7.671233834079386
ERR3141526_1										12.29209230036474	6.635916590418176	19.344555439964235	17.808722827335817	24.123351256951146	0.0	0.0
ERR3141526_2										10.398205131418974	7.729716856974543	25.628684473300495	13.011961612540684	26.104976415192876	0.0	0.0
ERR3141527_1										16.918435467305716	9.494821978774393	27.82330537487162	15.31902601848682	6.481085244779185	0.0	0.0
ERR3141527_2										16.69697877439233	10.341064703868538	29.474067100308115	8.087983567271483	12.309568640876412	0.0	0.0
ERR3141528_1										10.627679397469477	7.352244938734912	21.092043139656603	15.908074134883094	22.45894305235222	0.0	0.0
ERR3141528_2										10.722367729521476	7.416094410347958	27.058276759226686	13.52392617784901	22.081058424438275	0.0	0.0
ERR3141529_1										12.106770300674984	6.110042953569237	17.25301697688689	14.144405808958888	27.100020454080585	0.0	0.0
ERR3141529_2										11.18715483739006	7.886684393536511	22.598486398036407	10.885661689507057	27.0398854571487	0.0	0.0
ERR3141530_1										10.97474063591289	7.2912106372364365	23.18292422190774	14.814041803687603	20.762871483694934	0.0	0.0
ERR3141530_2										11.518412559432301	8.472729864285641	25.713442135592185	13.311817228494924	18.179411734761405	0.0	0.0
ERR3141531_1										12.274118974720372	5.192108984767464	15.152539628876582	12.188885344101024	32.51210650870669	0.0	0.0
ERR3141531_2										11.004185495045498	5.744937169957764	21.24507763879035	10.369456837975154	32.24688230616491	0.0	0.0
ERR3141532_1										12.82364270117047	9.156257205246098	22.423403995605646	16.138394976332886	18.098900055607547	0.0	0.0
ERR3141532_2										13.711329020357788	10.200594051348823	24.85453879643569	13.472623455534308	19.54062741587663	0.0	0.0
ERR3141533_1										11.010149009244987	5.414092712570941	20.669672349648245	10.196142062949356	31.884965017404372	2.0363695367462133	0.0
ERR3141533_2										9.698543132323454	6.9841564191421055	25.08277218236537	10.48627932762331	29.970290871300364	2.0367558713196803	0.0
ERR3141534_1										12.365744972577698	6.759407373552712	20.69098491773309	16.595730499695307	19.97114945155393	0.0	0.0
ERR3141534_2										11.374542961608775	7.268338665447898	27.139034887263865	15.331257617306521	16.273423217550274	0.0	0.0
ERR3141535_1										12.579975791111881	7.927546256268372	22.139892789209753	19.71986858032163	14.035102887774512	0.0	0.0
ERR3141535_2										14.367975099429362	9.350683036486252	23.950371779353276	13.840567179664534	14.120698599342902	0.0	0.0
ERR3141536_1										10.866313744717033	7.262413812363853	24.908304423109147	13.223402076571237	19.825483612712638	0.0	0.0
ERR3141536_2										11.995829480360701	8.205125022497223	27.853113305322996	15.811979072928239	14.321887160136784	0.0	0.0
ERR3141537_1										14.31071116110486	7.69435070616173	30.843800774903134	13.163198350206223	5.945350581177353	0.0	0.0
ERR3141537_2										13.070241219847519	8.679383827021622	33.54346331708536	14.670041244844395	4.0323084614423195	0.0	0.0
ERR3141538_1										14.744044348998653	9.448134645158069	29.6239324776507	14.92383758677521	5.719422663936473	0.0	0.0
ERR3141538_2										14.131748489237378	11.504769515057683	32.04714578235029	15.847775058682515	4.301053788143635	0.0	0.0
ERR3141539_1										17.72193397571127	7.885284223729973	31.328753064598896	11.14658760476652	5.624608016420549	0.0	0.0
ERR3141539_2										20.75089799874565	10.423912423741376	27.13809225155368	15.819031871828496	3.5606362962540627	0.0	0.0
ERR3141540_1										12.852779320442268	5.907002574847276	14.38885242591003	3.8950875952945925	40.899681930630585	0.0	0.0
ERR3141540_2										13.172110869894482	7.496087241884182	14.256323521987177	4.844246983389711	40.07547836623416	0.0	0.0
ERR3141541_1										10.4720409033728	7.36649443625585	24.743948989563595	16.18641917318605	17.307806518840064	0.0	0.0
ERR3141541_2										10.325726040266282	7.830814666040374	31.183962595226138	12.536646204182123	17.94921632463543	0.0	0.0
ERR3141542_1										10.685607995703489	7.660365989442108	21.622719115547348	14.597005540928205	23.243735345358328	0.0	0.0
ERR3141542_2										9.989389711950327	9.334433659501446	27.628011160451134	14.440471044392922	18.11542945468359	0.0	0.0
ERR3141543_1										14.14352532949138	8.750925822587027	28.788263106096736	17.837684276742323	6.260082588447763	0.0	0.0
ERR3141543_2										14.916650602165157	10.123679751625897	32.481407453252295	14.33325554732602	4.4530798185895035	0.0	0.0
ERR3141544_1										14.251590014532233	6.774844528643796	19.920337477274998	15.576553095600913	21.28001317902887	0.0	0.0
ERR3141544_2										12.398877429148012	9.554207581471697	26.06270629004454	18.633028764407207	13.444962845728877	0.0	0.0
ERR3141545_1										11.930427974218084	7.516463235602533	21.600743816674356	18.322777288424703	15.541154593627224	0.0	0.0
ERR3141545_2										12.219146288606462	9.001300281028481	23.55326258686017	21.28406246941543	12.344280860702153	0.0	0.0
ERR3141546_1										12.727569832939231	8.566430205509738	27.83416959840052	14.873022281177306	9.925601245746583	0.0	0.0
ERR3141546_2										13.214910510025568	10.564815348828267	27.445835015475712	14.621181536805276	8.062748716765674	0.0	0.0
ERR3141547_1										12.94662626733481	9.485491201491667	21.769607271879735	14.405080992891273	19.629996503903975	0.0	0.0
ERR3141547_2										13.40170143339937	8.506584314182495	28.996620440508096	13.621955483043935	16.089616594802468	0.0	0.0
ERR3141548_1										13.993818289650767	7.337644563060289	26.92408585962271	17.19815689226488	9.066698601701681	0.0	0.0
ERR3141548_2										13.349985173019457	7.874267205000114	31.763954469764364	14.475124888797646	9.663199434293665	0.0	0.0
ERR3141549_1										12.234423369735104	7.881840457391778	21.740730657147754	14.321222938157325	22.01500438636295	0.0	0.0
ERR3141549_2										11.461011787720201	7.829909953514637	27.85088382692521	13.307821843079125	19.61510925573	0.0	0.0
ERR3141550_1										12.579996669283657	5.570028311088906	13.17655175695287	14.123426831299218	35.39302452834677	0.0	0.0
ERR3141550_2										13.162872029119976	5.210191992006281	13.834963005257775	14.166250327123928	37.068493802488526	0.0	0.0
ERR3141551_1										11.731610240283032	7.3845675069202175	27.1452672268357	17.149853406057034	10.358213355609061	0.0	0.0
ERR3141551_2										12.324537696755279	9.264900987666454	27.135439699932846	15.135210390971778	13.398195010892175	0.0	0.0
ERR3141552_1										14.650527874994554	6.148618230928973	22.29273463934593	12.342254686978116	26.308795980308158	0.0	0.0
ERR3141552_2										14.431971653040183	7.512234791827013	20.94364008655117	13.819869011486908	26.31678308476496	0.0	0.0
ERR3141553_1										10.023402159523675	3.537302289396249	12.009762402203442	9.4913637875109	35.684842553031295	12.68547623080929	0.0
ERR3141553_2										8.704599496822201	4.287677163131247	11.261269739690189	10.536618419319016	37.55513310370356	10.843418848463175	0.0
ERR3141554_1										8.365814364411184	2.4035962997609395	9.578006444236566	6.49360773308388	50.32610955202161	7.62784533832242	0.0
ERR3141554_2										6.614437168693484	2.4516682257561584	9.641669265149153	5.823199251637044	59.107681114229294	0.0	0.0
ERR3141555_1										8.700665925595022	3.905863123374577	8.319741248255538	6.350014371249191	12.989185202115172	16.419585069137828	32.53720075769381
ERR3141555_2										7.7888707661087855	4.011136852384762	9.602072230244726	5.745383019763064	14.935710303319933	16.126619362747643	31.553029909513075
ERR3141556_1										10.306446473503202	3.8632692751425655	17.23747678852007	12.536946083440464	35.46054872487941	0.0	0.0
ERR3141556_2										11.730450165364626	5.611409609827383	19.776730285350123	12.508378108140775	28.92837129577743	0.0	0.0
ERR3141557_1										8.4405009266019	3.26213786089116	2.7879173608381222	0.0	13.320604256752963	24.014276532948962	40.034817768293365
ERR3141557_2										6.931106992880452	2.3998053200052416	2.9027286397983314	0.0	16.564022887378872	12.767139015243693	50.334762234576914
ERR3141558_1										10.733164789703517	2.2596136399375824	11.08638062635329	7.462289370864532	23.865657017745466	25.16723318293435	6.465543311277504
ERR3141558_2										8.306015556012532	3.3736950973158013	10.234791759910003	5.9544690270839125	44.754986754406126	14.942118569233934	0.0
ERR3141559_1										9.377159173208355	5.467546846254381	15.9855819257952	9.895360743213432	40.60411064956255	0.0	0.0
ERR3141559_2										9.30806563054101	6.168055474622691	20.124951093426123	10.983375927143772	32.02527325247446	4.600547753627411	0.0
ERR3141560_1										11.034380520587545	5.004509123253486	24.630931350142685	22.671624643285114	14.96411232040718	0.0	0.0
ERR3141560_2										11.324693935538068	6.103993971363979	23.633982729440252	20.88403523293019	16.11795372280628	0.0	0.0
ERR3141561_1										8.355148831841797	2.2011576059380067	5.492566265979947	5.2096757535888925	18.820301660073373	34.09100093847805	16.664496342629803
ERR3141561_2										7.04846408413074	1.9658645448381462	4.699125733606944	5.195306711689664	23.63527779399284	32.5099572970036	15.991396536162839
ERR3141562_1										10.235749429244649	6.27525668729932	15.476321283375452	16.831483719737758	19.574772003076585	12.241634008472817	0.0
ERR3141562_2										10.611776483658694	6.426644202712767	19.63886752371534	12.117716001904553	23.677495757486966	11.540856316155734	0.0
ERR3141563_1										10.179556693103429	4.298920639197131	17.0576051997912	9.210208743776697	35.36015177283468	7.045874237347119	0.0
ERR3141563_2										9.647453707601551	5.933958610470305	14.787186870302705	6.787119515494412	41.05724597414698	6.6047002430386	0.0
ERR3141564_1										9.938541017190701	4.168076957334995	9.5702324752828	7.379086131646923	28.14776877171105	14.74347555001336	11.30622606217155
ERR3141564_2										8.436804132893915	4.31237196045248	12.029037142602654	8.940945933909326	27.204952347020576	15.435111784091921	10.493453282265966
ERR3141565_1										8.05692608732188	2.926135340512119	10.271185219865307	7.447089470714638	37.083588432311736	13.46142303213647	6.680592069723053
ERR3141565_2										8.008307223202603	2.6578312385205463	10.351616427173743	10.249576835812295	39.74622153395517	13.28975642549309	0.0
ERR3141566_1										7.185538706569619	2.5795098263063223	9.672048070658077	4.559807093652022	31.11116061235514	18.749338694318062	14.018566679103856
ERR3141566_2										6.781237295969794	2.450868468388196	10.12814015782234	9.203704425596845	30.80153033095913	22.19146957436974	5.853460229772399
ERR3141567_1										8.162836322869955	2.695838004484305	10.311273822869955	9.61147701793722	37.16017376681614	17.49404428251121	0.0
ERR3141567_2										6.943665919282512	3.826548486547085	10.071293441704036	12.014784192825111	42.54221552690583	9.702564461883407	0.0
ERR3141568_1										8.529826946201705	2.840225858733727	8.94154859622523	6.347702201077012	39.58017462226173	13.56132692006065	6.782950802530455
ERR3141568_2										7.21166413969781	3.2486798766142106	7.729910597584566	12.02619333925864	39.12924138652167	16.55709206880326	0.0
ERR3141569_1										7.849902676503573	2.7783387545170566	7.647951050363298	7.431390157651174	28.294282190874366	16.75296159911313	17.32530110128089
ERR3141569_2										7.1160018734235955	2.5192391150221933	8.593686218735096	7.114283136179848	30.170713576735174	22.512450102909394	9.647701833462955
ERR3141570_1										8.140724963546338	2.7115991796444336	8.389281635653063	5.583633985481761	28.879598199643564	16.93109566468164	17.7320883107235
ERR3141570_2										6.91928033161965	2.1473083564832196	8.313805762247046	6.0424166505309	32.049584882696266	18.862250603609407	14.311569147359727
ERR3141571_1										8.709732201940701	2.810913371163543	9.107359322569877	6.167026814942346	35.44737443122924	17.259593705896474	7.239273144650774
ERR3141571_2										6.760246657648319	2.896997593155426	8.275797450267328	8.682794282133717	39.88568952290601	20.854049179271854	0.0
ERR3141572_1										7.661070800646158	2.30974501771578	7.621801565414514	5.555258061349255	26.1408159076102	20.959954304889912	18.50384213767437
ERR3141572_2										6.521370496309585	2.155791765955358	7.131828607637866	6.588306692727159	31.244924005105002	25.20951029478701	10.230974501771579
ERR3141573_1										7.816753671268967	2.1144557740157097	13.917158608576866	13.319998048494902	35.02268624676782	11.695370054154267	0.0
ERR3141573_2										7.262526223349758	3.4346489730204417	13.480997219105234	14.5338342196419	43.14387471337269	0.0	0.0
ERR3141574_1										8.614765100671141	3.430201342281879	11.402684563758388	10.012080536912752	8.06979865771812	27.67986577181208	18.91006711409396
ERR3141574_2										8.621476510067113	2.9993288590604026	9.213422818791946	8.971140939597316	17.684563758389263	23.894630872483223	16.36979865771812
ERR3141575_1										8.90098932467837	3.6679310209987097	15.073515035388887	10.058460094631057	17.839127204473467	20.469831462870996	10.249090837993196
ERR3141575_2										8.236225706800141	3.0471591131271265	12.486802486998005	10.078011965745121	30.04927071520744	22.138583662456497	0.0
ERR3141576_1										9.763685665256292	3.5630542710803126	6.146268617613539	2.5616002305505705	20.119467113795046	29.80259107402507	16.58850653008292
ERR3141576_2										7.993948047524856	2.9938825502036965	5.977940502233459	2.651331560539174	26.094787723182122	26.823772907688078	15.904059523965469
ERR3141577_1										8.947647800411387	3.943003118572092	6.779023732112445	0.9051600203481299	19.96992015570743	25.890783624178887	23.26930307654878
ERR3141577_2										8.164134209187623	2.8719616039634617	6.891270209895383	1.578638887045761	22.09209740561343	26.308252051401144	22.060579921703933
ERR3143460_1										5.301603958499506	1.2552500158643196	2.2543771987507113	0.0	0.0	0.0	0.0
ERR3143460_2										4.761309220046099	1.1633754459349794	1.9603025975752544	0.0	0.0	0.0	0.0
ERR3143461_1										5.29619252200696	1.267172549121544	2.30304459401214	0.0	0.0	0.0	0.0
ERR3143461_2										5.043913750309717	1.2713915598362924	2.077969281718862	0.0	0.0	0.0	0.0
ERR3143462_1										4.883491591894764	1.4031292262001946	1.8764050067192493	0.0	0.0	0.0	0.0
ERR3143462_2										4.2998620971218635	1.272681742972472	1.3418571716814063	0.0	0.0	0.0	0.0
ERR3143463_1										5.283812185319542	1.5430471630264686	2.033251010669157	0.0	0.0	0.0	0.0
ERR3143463_2										4.845224895096089	1.2617980020284492	1.9832719096377425	0.0	0.0	0.0	0.0
ERR3143464_1										4.843380026825787	1.0019597673168352	1.9685614976483161	0.0	0.0	0.0	0.0
ERR3143464_2										4.704661971921087	0.9144118564031415	1.9011664229647594	0.0	0.0	0.0	0.0
ERR3143465_1										4.477168111278882	1.1916803257605868	1.0049271495198402	0.0	0.0	0.0	0.0
ERR3143465_2										4.669059192798527	1.1863780418169747	1.0631851036280984	0.0	0.0	0.0	0.0
ERR3143466_1										4.479813468796848	1.1216944612256656	1.3925511785888194	0.0	0.0	0.0	0.0
ERR3143466_2										4.209926797694735	1.0961045269038925	1.2950900550121989	0.0	0.0	0.0	0.0
ERR3143467_1										5.214292237834981	1.1287899794215526	1.8631654503316397	0.0	0.0	0.0	0.0
ERR3143467_2										5.248837325213717	1.0002175881148943	1.9748950218269328	0.0	0.0	0.0	0.0
ERR3143468_1										5.551432703929374	1.3926162136728168	2.543391670918151	0.0	0.0	0.0	0.0
ERR3143468_2										5.300761866803159	1.2506966623993028	2.5312692100775243	0.0	0.0	0.0	0.0
ERR3143469_1										5.168444493453067	1.3546578991731095	2.089251300547989	0.0	0.0	0.0	0.0
ERR3143469_2										5.1753054672829615	1.3201240242470915	2.1856779065707777	0.0	0.0	0.0	0.0
ERR3143470_1										4.654027114953272	1.3713526309180273	1.2908989391352654	0.0	0.0	0.0	0.0
ERR3143470_2										4.145787044245027	1.364724834543465	1.1211357913951638	0.0	0.0	0.0	0.0
ERR3143471_1										6.201206736116874	1.5184531009660114	3.252539177637452	0.10278945486113487	0.0	0.0	0.0
ERR3143471_2										6.28255763758273	1.5997204211941416	3.183684660429928	0.10276893191517936	0.0	0.0	0.0
ERR3143472_1										5.358603854307949	1.4124723358481264	2.4823996327555355	0.04967856407915943	0.0	0.0	0.0
ERR3143472_2										5.27134729239504	1.3371783594781768	2.3725797198549836	0.050705941851525244	0.0	0.0	0.0
ERR3143473_1										9.10196495971737	3.1119166739875634	6.109229836004142	0.809673380443743	0.0	0.0	0.0
ERR3143473_2										9.023639254521957	3.26083553493494	6.0413366364078005	0.8117574410391666	0.0	0.0	0.0
ERR3143474_1										7.9245102218540895	1.8922464797554166	4.001214776579365	0.14851699940636856	0.0	0.0	0.0
ERR3143474_2										7.385943728310903	1.708340795438174	3.725861068431877	0.0	0.0	0.0	0.0
ERR3143475_1										6.650981903228711	1.5827208363011085	3.4135581959099865	0.11163012152946242	0.0	0.0	0.0
ERR3143475_2										6.696773600221022	1.613126857106461	3.301479914915589	0.15954920173372467	0.0	0.0	0.0
