Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,miscellaneous_environmental_package,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR3141547,AMPLICON,502,86153240,PRJEB31110,SAMEA5320208,51451511,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170513,SAMEA5320208,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320208,T2F65,food metagenome,Illumina MiSeq,ERP113625,T2F65
ERR3141548,AMPLICON,502,88028712,PRJEB31110,SAMEA5320209,52889670,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170514,SAMEA5320209,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320209,T2F66,food metagenome,Illumina MiSeq,ERP113625,T2F66
ERR3141549,AMPLICON,502,99567684,PRJEB31110,SAMEA5320210,59520742,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170515,SAMEA5320210,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320210,T2F67,food metagenome,Illumina MiSeq,ERP113625,T2F67
ERR3141550,AMPLICON,502,84402264,PRJEB31110,SAMEA5320211,49983138,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170516,SAMEA5320211,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320211,T2F7,food metagenome,Illumina MiSeq,ERP113625,T2F7
ERR3141551,AMPLICON,502,61297212,PRJEB31110,SAMEA5320212,36867660,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170517,SAMEA5320212,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320212,T2F8,food metagenome,Illumina MiSeq,ERP113625,T2F8
ERR3141552,AMPLICON,502,69136444,PRJEB31110,SAMEA5320213,40970936,TEAGASC FOOD RESEARCH CENTRE,10/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Bulk Tank Milk,ERX3170518,SAMEA5320213,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320213,T2F9,food metagenome,Illumina MiSeq,ERP113625,T2F9
ERR3141555,AMPLICON,502,144963042,PRJEB31110,SAMEA5320216,83762374,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170521,SAMEA5320216,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320216,T3L10,food metagenome,Illumina MiSeq,ERP113625,T3L10
ERR3141556,AMPLICON,502,45687522,PRJEB31110,SAMEA5320217,27707969,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170522,SAMEA5320217,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320217,T3L11,food metagenome,Illumina MiSeq,ERP113625,T3L11
ERR3141557,AMPLICON,502,80452026,PRJEB31110,SAMEA5320218,45109190,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170523,SAMEA5320218,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320218,T3L2,food metagenome,Illumina MiSeq,ERP113625,T3L2
ERR3141558,AMPLICON,502,82999676,PRJEB31110,SAMEA5320219,47798234,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170524,SAMEA5320219,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320219,T3L3,food metagenome,Illumina MiSeq,ERP113625,T3L3
ERR3141559,AMPLICON,502,120607508,PRJEB31110,SAMEA5320220,70930770,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170525,SAMEA5320220,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320220,T3L4,food metagenome,Illumina MiSeq,ERP113625,T3L4
ERR3141560,AMPLICON,502,40635394,PRJEB31110,SAMEA5320221,24754268,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170526,SAMEA5320221,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:50:00Z,1,SAMEA5320221,T3L5,food metagenome,Illumina MiSeq,ERP113625,T3L5
ERR3141561,AMPLICON,502,111795902,PRJEB31110,SAMEA5320222,64519978,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170527,SAMEA5320222,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320222,T3L6,food metagenome,Illumina MiSeq,ERP113625,T3L6
ERR3141562,AMPLICON,502,82236636,PRJEB31110,SAMEA5320223,48000592,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170528,SAMEA5320223,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320223,T3L7,food metagenome,Illumina MiSeq,ERP113625,T3L7
ERR3141563,AMPLICON,502,89436822,PRJEB31110,SAMEA5320224,52726908,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3170529,SAMEA5320224,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320224,T3L8,food metagenome,Illumina MiSeq,ERP113625,T3L8
ERR3141566,AMPLICON,502,90143638,PRJEB31110,SAMEA5320227,52927588,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170532,SAMEA5320227,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320227,T3MeP1B,food metagenome,Illumina MiSeq,ERP113625,T3MeP1B
ERR3141571,AMPLICON,502,85723026,PRJEB31110,SAMEA5320232,50102282,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170537,SAMEA5320232,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320232,T3MeP3A,food metagenome,Illumina MiSeq,ERP113625,T3MeP3A
ERR3141572,AMPLICON,502,112495188,PRJEB31110,SAMEA5320233,65484251,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170538,SAMEA5320233,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320233,T3MeP3B,food metagenome,Illumina MiSeq,ERP113625,T3MeP3B
ERR3141573,AMPLICON,502,51447470,PRJEB31110,SAMEA5320234,31099637,TEAGASC FOOD RESEARCH CENTRE,1/15/2017,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3170539,SAMEA5320234,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320234,T3MeP3C,food metagenome,Illumina MiSeq,ERP113625,T3MeP3C
ERR3141574,AMPLICON,502,74798000,PRJEB31110,SAMEA5320235,43648353,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3170540,SAMEA5320235,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320235,T3SMS1A,food metagenome,Illumina MiSeq,ERP113625,T3SMS1A
ERR3141575,AMPLICON,502,51350584,PRJEB31110,SAMEA5320236,30140465,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3170541,SAMEA5320236,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:51:00Z,1,SAMEA5320236,T3SMS1B,food metagenome,Illumina MiSeq,ERP113625,T3SMS1B
ERR3141577,AMPLICON,502,90787704,PRJEB31110,SAMEA5320238,51721355,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T12:31:40Z,Food Processing,Dairy Processing,Whole Milk Silo,ERX3170543,SAMEA5320238,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T12:31:40Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder 16S,PAIRED,PCR,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5320238,T3WMS1B,food metagenome,Illumina MiSeq,ERP113625,T3WMS1B
ERR3143460,OTHER,502,435980976,PRJEB31110,SAMEA5321410,264095185,TEAGASC FOOD RESEARCH CENTRE,5/18/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Collection Tanker Milk,ERX3172426,SAMEA5321410,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5321410,T1LP,food metagenome,Illumina MiSeq,ERP113625,T1LP
ERR3143461,OTHER,502,571698684,PRJEB31110,SAMEA5321411,342331269,TEAGASC FOOD RESEARCH CENTRE,5/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Whole Milk Silo,ERX3172427,SAMEA5321411,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321411,T1WMSA,food metagenome,Illumina MiSeq,ERP113625,T1WMSA
ERR3143464,OTHER,502,450894392,PRJEB31110,SAMEA5321414,268884590,TEAGASC FOOD RESEARCH CENTRE,5/19/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3172430,SAMEA5321414,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5321414,T1SMSB,food metagenome,Illumina MiSeq,ERP113625,T1SMSB
ERR3143465,OTHER,502,417645426,PRJEB31110,SAMEA5321415,244089261,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172431,SAMEA5321415,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5321415,T1SMP1B,food metagenome,Illumina MiSeq,ERP113625,T1SMP1B
ERR3143466,OTHER,502,387688074,PRJEB31110,SAMEA5321416,239741093,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172432,SAMEA5321416,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5321416,T1SMP2B,food metagenome,Illumina MiSeq,ERP113625,T1SMP2B
ERR3143467,OTHER,502,470958830,PRJEB31110,SAMEA5321417,274435561,TEAGASC FOOD RESEARCH CENTRE,5/30/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/9/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Powder,ERX3172433,SAMEA5321417,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:52:00Z,1,SAMEA5321417,T1SMP3B,food metagenome,Illumina MiSeq,ERP113625,T1SMP3B
ERR3143471,OTHER,502,559192860,PRJEB31110,SAMEA5321421,325634302,TEAGASC FOOD RESEARCH CENTRE,12/15/2016,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",2/20/2019,2019-02-20T17:03:20Z,2/10/2019,2019-02-06T14:47:26Z,Food Processing,Dairy Processing,Skimmed Milk Silo,ERX3172437,SAMEA5321421,Ireland,Europe,Ireland,52.1636? N,8.2629? W,TEAGASC FOOD RESEARCH CENTRE,2019-02-20T17:03:20Z,2019-02-06T14:47:26Z,public,Illumina MiSeq,metagenome,Farm Milk to Milk Powder shotgun metagenomic,PAIRED,RANDOM,METAGENOMIC,miscellaneous natural or artificial environment,food metagenome,ILLUMINA,farm to powder,2019-02-21T00:00:00Z,2019-02-23T10:53:00Z,1,SAMEA5321421,T3SMSA,food metagenome,Illumina MiSeq,ERP113625,T3SMSA
